Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.7,-0.477208,4.149371,11.039244
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.8,-0.104932,1.907633,12.420721
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.9,1.381777,1.488505,9.702074
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.0,-0.189057,2.518662,7.483837
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.1,-0.465382,2.990332,7.366182
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.2,-0.266446,3.293302,8.448431
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.3,0.025297,4.093537,9.998159
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.4,-1.537603,4.199218,11.096724
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.5,-1.595083,1.71214,10.08423
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.6,-1.106649,1.754352,9.957144
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.7,-0.380359,2.317481,6.628666
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.8,-0.101639,2.934198,7.767198
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:04.9,-0.331411,3.641028,8.761281
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.0,-0.743055,3.638035,10.99299
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.1,-0.642614,1.430725,12.248429
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.2,0.976719,1.782194,9.542207
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.3,-0.132924,2.360142,7.081025
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.4,-0.272883,2.728975,7.176227
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.5,-0.204475,3.41904,8.435558
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.6,0.188608,3.522176,11.780353
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.7,-0.574356,3.652704,12.520264
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.8,-1.111888,2.183509,10.363699
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:05.9,-0.661474,1.753903,8.852441
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.0,-0.159868,2.5968,6.575826
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.1,-0.296833,3.246,8.34799
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.2,-0.428259,3.955075,8.866362
