Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:52.3,-33.925171,4.185474,-10.239487,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:52.4,-34.517639,5.101982,-10.059494,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:52.5,-34.202545,5.10677,-10.494431,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:52.6,-34.271454,5.325934,-11.045929,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:52.7,-34.215576,4.088699,-12.122269,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:52.8,-34.286682,4.083393,-11.923492,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:52.9,-34.161041,4.139057,-12.097198,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.0,-33.927979,5.423583,-12.319733,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.1,-33.887482,6.239226,-12.8022,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.2,-34.082977,6.422221,-12.955521,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.3,-34.457184,6.886323,-12.428482,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.4,-34.694397,7.186314,-11.690231,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.5,-34.506256,7.576046,-12.225723,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.6,-35.152527,6.959866,-12.359161,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.7,-35.249908,7.324325,-13.049164,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.8,-35.287048,6.435538,-13.110168,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:53.9,-35.309723,5.780837,-12.466797,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.0,-35.319214,5.114825,-12.432831,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.1,-34.745789,4.862439,-14.014679,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.2,-34.435913,5.124793,-13.698944,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.3,-34.061798,5.671872,-13.710999,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.4,-34.013702,5.021398,-13.026749,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.5,-33.62915,4.585791,-12.230164,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.6,-33.618622,4.569971,-12.654755,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.7,-32.946411,4.84411,-13.444839,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.8,-32.620422,3.193885,-13.829529,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:54.9,-32.476501,2.412089,-14.563171,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.0,-32.257996,1.755705,-15.202576,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.1,-31.652222,2.179424,-15.545456,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.2,-31.634735,2.239635,-16.689804,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.3,-31.807312,2.764852,-18.031128,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.4,-31.684174,2.273023,-18.939072,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.5,-32.221832,2.238512,-19.025681,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.6,-32.828674,2.408,-18.805038,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.7,-33.789337,2.01754,-17.998718,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.8,-33.940674,1.764789,-19.238815,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:55.9,-33.628174,1.227039,-20.660706,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.0,-33.875061,-0.036085,-19.608475,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.1,-34.143158,0.010107,-19.880936,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.2,-34.209991,0.8997,-20.048035,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.3,-33.450653,1.83105,-20.755219,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.4,-34.08493,2.588631,-19.96167,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.5,-34.844849,3.225125,-19.052216,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.6,-35.265839,2.880222,-18.573685,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.7,-35.807617,2.874235,-16.512329,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.8,-35.943237,2.92454,-16.705658,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:56.9,-36.194855,3.652491,-17.488571,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.0,-36.028717,3.201863,-17.254944,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.1,-37.093811,2.281402,-16.727509,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.2,-36.916473,1.924569,-16.514572,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.3,-37.542664,3.420013,-16.107544,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.4,-38.007416,3.773485,-16.049622,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.5,-38.82254,4.912097,-15.70462,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.6,-39.583984,4.966482,-14.974335,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.7,-41.08017,4.098629,-13.03566,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.8,-41.646759,4.144272,-11.113663,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:57.9,-42.03244,3.321363,-11.870346,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.0,-42.178131,2.974136,-12.090958,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.1,-42.681213,1.266267,-12.278702,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.2,-42.567017,0.42878,-11.914368,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.3,-42.64444,0.850988,-12.09906,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.4,-42.404266,1.737578,-12.650482,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.5,-42.1633,1.814333,-13.994263,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.6,-42.318024,2.347915,-13.912369,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.7,-41.965332,2.475608,-12.791779,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.8,-42.011353,2.403133,-12.495392,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:58.9,-42.234161,2.211822,-11.941605,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.0,-41.409576,1.555812,-13.453934,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.1,-41.346893,1.59349,-13.517059,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.2,-41.279358,0.431017,-14.183151,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.3,-40.13205,-0.381845,-13.79303,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.4,-39.682281,-0.283592,-14.606796,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.5,-38.947113,0.259563,-15.288849,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.6,-38.088043,0.464184,-15.811417,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.7,-37.61496,-0.096041,-15.153534,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.8,-37.431488,-0.12229,-14.677277,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,00:59.9,-36.739227,-0.190603,-14.209442,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.0,-35.958832,0.10157,-14.064041,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.1,-35.377228,0.067171,-14.175003,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.2,-34.290588,-0.044941,-13.867599,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.3,-33.295898,-1.313528,-14.159042,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.4,-32.731598,-1.413795,-13.924057,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.5,-31.656372,-0.86161,-14.700409,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.6,-31.356873,-0.670734,-15.071121,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.7,-30.901154,0.395851,-14.910263,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.8,-30.292267,0.730631,-14.734634,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:00.9,-30.556946,0.632259,-13.511383,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.0,-30.658997,0.950119,-12.353165,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.1,-30.081757,0.893106,-12.373398,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.2,-29.260437,1.28667,-11.933853,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.3,-28.577515,1.536186,-12.573715,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.4,-28.476654,1.34198,-12.215149,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.5,-28.052826,0.675076,-11.657852,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.6,-27.660278,0.855143,-10.889099,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.7,-27.657654,1.269823,-10.065399,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.8,-27.350708,2.0289,-9.298294,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:01.9,-27.762756,2.255804,-8.831558,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.0,-28.057373,2.205568,-7.406265,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.1,-28.479248,1.836005,-5.601349,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.2,-28.496124,1.400755,-5.782913,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.3,-28.241669,1.453047,-5.711899,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.4,-28.046539,0.560221,-5.296188,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.5,-28.350281,-0.91361,-5.282166,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.6,-27.930511,-1.682764,-5.44368,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.7,-27.322327,-1.700062,-5.486526,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.8,-26.975037,-2.66062,-5.591476,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:02.9,-26.522705,-3.231804,-5.378235,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.0,-26.364716,-4.120983,-5.606293,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.1,-26.730408,-5.117481,-5.476013,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.2,-26.979156,-6.267601,-5.636627,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.3,-26.945007,-6.357019,-6.496918,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.4,-26.874908,-7.000639,-7.659561,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.5,-26.435638,-7.552074,-8.645691,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.6,-26.702545,-8.199808,-8.974701,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.7,-27.225311,-8.337856,-9.384201,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.8,-26.910461,-7.998497,-10.833878,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:03.9,-27.082062,-7.508308,-11.618469,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.0,-27.609863,-7.03723,-12.054581,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.1,-28.147766,-6.451845,-11.809509,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.2,-29.222443,-6.684294,-11.620148,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.3,-29.691071,-6.308958,-11.319977,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.4,-29.384949,-6.022541,-11.963531,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.5,-29.780396,-5.515974,-12.620773,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.6,-30.306519,-5.809361,-13.610153,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.7,-30.379486,-6.427948,-13.745392,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.8,-30.720764,-6.380646,-14.271927,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:04.9,-31.286163,-5.611723,-14.545883,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.0,-31.532776,-4.81002,-15.549164,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.1,-32.226624,-4.193605,-15.079941,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.2,-33.227112,-3.242542,-14.90506,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.3,-34.40033,-3.758335,-14.230499,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.4,-35.339355,-3.223848,-13.226044,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.5,-35.064911,-3.359507,-14.189285,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.6,-35.16333,-2.755573,-14.797791,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.7,-34.924164,-2.987703,-15.893845,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.8,-35.227234,-3.519011,-15.660339,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:05.9,-35.387421,-3.070972,-16.681564,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.0,-35.654358,-1.460178,-16.854477,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.1,-34.659851,-0.743982,-17.659042,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.2,-35.189484,0.475952,-17.441315,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.3,-35.180695,1.163857,-17.041336,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.4,-35.288727,0.665218,-16.984436,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.5,-35.814819,1.167035,-15.713486,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.6,-34.126801,1.508521,-17.74855,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.7,-33.556183,2.323483,-17.879837,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.8,-33.211121,1.355436,-17.674835,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:06.9,-33.123962,1.10577,-17.556931,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.0,-32.375763,1.298212,-17.387466,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.1,-32.334595,2.565584,-17.608368,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.2,-31.055298,2.16726,-17.81337,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.3,-30.386475,2.39462,-17.388947,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.4,-30.986084,2.535183,-16.814941,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.5,-31.337006,1.776709,-16.724518,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.6,-31.696838,2.771865,-15.677582,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.7,-31.358582,2.026701,-16.320374,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.8,-30.700043,1.316622,-16.667206,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:07.9,-30.938995,-0.09267,-16.716202,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.0,-30.888214,-1.077217,-16.093185,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.1,-30.244598,-1.241093,-16.466431,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.2,-30.701477,-1.112623,-16.088608,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.3,-31.220886,-1.355095,-15.444321,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.4,-31.803009,-1.626972,-14.651108,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.5,-33.135193,-2.466,-13.544907,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.6,-34.325256,-2.987469,-12.458572,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.7,-34.971191,-3.114496,-12.023514,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.8,-35.907776,-4.341932,-12.411255,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:08.9,-37.135559,-4.57358,-12.401108,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.0,-38.945618,-5.498213,-11.043335,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.1,-41.031525,-5.595001,-10.826736,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.2,-42.649963,-4.716862,-9.934387,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.3,-44.268707,-2.572296,-10.221481,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.4,-45.165314,0.312366,-10.08905,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.5,-45.137726,1.923544,-10.551422,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.6,-45.558594,3.230907,-10.112595,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.7,-45.23938,4.314963,-9.539703,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.8,-44.789795,5.437917,-9.412994,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:09.9,-43.862701,5.679194,-10.652023,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.0,-42.973999,5.904119,-11.591751,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.1,-42.525085,4.573805,-12.321747,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.2,-41.910583,3.696852,-12.939865,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.3,-42.239258,3.719443,-12.755661,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.4,-42.136566,4.073863,-13.58902,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.5,-42.361877,4.360216,-13.815369,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.6,-42.181183,4.640174,-13.881241,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.7,-42.95813,4.153787,-14.401031,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.8,-43.15567,3.631471,-13.448151,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:10.9,-43.889709,2.994174,-13.719635,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.0,-43.233154,2.822556,-15.444031,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.1,-43.154083,1.462968,-15.420609,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.2,-43.652405,0.582798,-15.44136,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.3,-43.01944,0.330074,-16.749268,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.4,-43.042786,0.323233,-17.517441,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.5,-42.327209,1.185473,-18.812057,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.6,-42.578094,3.699834,-19.777435,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.7,-42.24588,3.676073,-20.588974,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.8,-42.397095,3.309683,-20.848373,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:11.9,-42.694763,2.277132,-20.864594,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.0,-41.717346,1.278018,-21.772552,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.1,-41.209015,0.836081,-23.027817,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.2,-40.673126,-0.353619,-23.545395,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.3,-39.697662,-1.382551,-24.080887,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.4,-39.882355,-0.789307,-24.916046,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.5,-38.480103,0.966715,-25.543732,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.6,-39.079559,1.410798,-25.792526,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.8,-38.340271,3.401312,-26.090469,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:12.9,-38.786072,3.771995,-25.281097,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.0,-38.161102,3.100251,-25.151947,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.1,-39.026001,2.24072,-24.842987,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.2,-38.999756,2.039848,-24.338303,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.3,-39.500244,2.880647,-24.377365,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.4,-39.311462,1.913466,-24.215729,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.5,-39.183197,1.265498,-25.091324,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.6,-38.64032,0.655912,-25.192215,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.7,-38.001495,1.06131,-25.636459,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.8,-37.188507,1.301255,-26.005783,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:13.9,-37.579468,2.592825,-25.198593,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.0,-37.883362,2.326388,-24.771576,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.1,-37.153473,1.493674,-24.75,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.2,-37.188385,0.976315,-23.926163,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.3,-37.384918,0.643169,-23.586319,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.4,-36.060669,0.5399,-24.483429,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.5,-35.732391,-0.602654,-24.624222,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.6,-34.663361,-1.524349,-25.036652,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.7,-34.199799,-1.629333,-25.016663,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.8,-33.523682,-1.103045,-25.884155,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:14.9,-33.153107,0.164835,-25.70932,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:15.0,-32.655792,1.489594,-26.269196,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:15.1,-31.876465,2.405202,-26.341812,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:15.2,-31.813202,2.005515,-26.042099,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:15.3,-31.997162,3.420031,-25.188797,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:15.4,-31.74646,4.367091,-25.388138,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:15.5,-30.506592,3.79774,-26.118027,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,01:15.6,-29.512299,5.200957,-26.647873,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:03.5,-38.079254,-8.232079,-22.910957,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:03.6,-37.994934,-6.938728,-23.253792,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:03.7,-37.909698,-5.754084,-24.355492,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:03.8,-37.881805,-4.637529,-23.26786,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:03.9,-38.338959,-3.95693,-23.539238,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:04.0,-38.706665,-4.007017,-22.212456,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:04.1,-38.672943,-4.971285,-22.509605,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:04.2,-38.666351,-6.255285,-22.526787,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:04.3,-38.242279,-7.659021,-23.230492,
wb4-3_E_meg,"""walk back from point 4 to point 3: walk east""",1,04:04.4,-38.101227,-9.237276,-23.564705,
