Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.2,-152.369244,-28.555023,2.971174
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.3,-151.258838,-28.413777,3.075108
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.4,-147.76686,-27.295849,2.091873
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.5,-141.043983,-26.395488,1.686456
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.6,-131.80636,-24.28241,2.118094
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.7,-123.386258,-24.189528,3.182624
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.8,-117.560766,-25.057673,3.951412
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,34:30.9,-113.864164,-23.3357,5.462589
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.2,-67.354907,-11.933668,3.364857
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.3,-66.748062,-11.972143,3.6166
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.4,-66.218925,-11.836498,4.902936
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.5,-65.999154,-11.878969,5.617096
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.6,-67.421267,-12.780922,5.559476
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.7,-68.451695,-12.805269,4.737967
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.8,-68.744423,-12.296807,5.752164
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:01.9,-69.677096,-12.333594,5.757549
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.0,-70.197278,-12.668866,5.347868
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.1,-70.154333,-13.216973,4.766404
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.2,-70.470607,-13.764561,3.7827
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.3,-70.161907,-12.509116,2.586404
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.4,-69.615733,-12.900736,2.356882
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.5,-67.162168,-13.935655,2.991002
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.6,-66.228453,-14.696314,3.121963
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.7,-66.097251,-15.256482,3.108198
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.8,-66.214959,-15.64027,3.629157
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:02.9,-67.046205,-16.629967,3.938208
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.0,-67.787724,-17.605716,3.835771
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.1,-68.083707,-16.601607,4.582968
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.2,-71.003724,-17.848558,4.490793
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.3,-72.138297,-18.868371,4.080413
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.4,-72.194441,-19.109719,4.586025
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.5,-72.697733,-18.547988,4.031091
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.6,-73.193975,-18.312676,1.689688
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.7,-72.933704,-17.505941,0.346342
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.8,-72.474304,-17.012761,0.357625
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:03.9,-69.909545,-17.486429,1.164741
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.0,-68.163473,-17.965052,2.175752
