Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
stop1_meg,"""stop on point 1""",0,48:26.1,-34.471252,16.438074,-19.868561
stop1_meg,"""stop on point 1""",0,48:26.2,-34.404022,16.356468,-19.682434
stop1_meg,"""stop on point 1""",0,48:26.3,-34.538452,16.322933,-19.702896
stop1_meg,"""stop on point 1""",0,48:26.4,-34.141205,15.840487,-19.493195
stop1_meg,"""stop on point 1""",0,48:26.5,-34.146729,16.082355,-19.738068
stop1_meg,"""stop on point 1""",0,48:26.6,-34.308594,15.985989,-19.868912
stop1_meg,"""stop on point 1""",0,48:36.8,-34.648224,16.482826,-19.62384
stop1_meg,"""stop on point 1""",0,48:36.9,-34.42157,16.45928,-19.13974
stop1_meg,"""stop on point 1""",0,48:37.0,-34.474518,16.648369,-19.408386
stop1_meg,"""stop on point 1""",0,48:37.1,-34.528931,16.680574,-19.555542
stop1_meg,"""stop on point 1""",0,48:37.2,-34.322937,16.551458,-19.25351
stop1_meg,"""stop on point 1""",0,48:37.3,-34.486633,16.615011,-19.727356
stop1_meg,"""stop on point 1""",0,48:37.4,-34.312653,16.808756,-19.18985
stop1_meg,"""stop on point 1""",0,48:37.5,-34.138184,16.675972,-19.666122
stop1_meg,"""stop on point 1""",0,48:37.6,-34.107056,16.732126,-19.348114
stop1_meg,"""stop on point 1""",0,48:37.7,-34.148682,16.717634,-19.447525
stop1_meg,"""stop on point 1""",0,48:37.8,-34.273285,16.758848,-19.332336
stop1_meg,"""stop on point 1""",0,48:37.9,-34.280579,16.412653,-19.526764
stop1_meg,"""stop on point 1""",0,48:38.0,-34.186462,16.531651,-19.333069
stop1_meg,"""stop on point 1""",0,48:38.1,-33.99353,16.713181,-19.751938
stop1_meg,"""stop on point 1""",0,48:38.2,-34.203918,16.627586,-19.655151
stop1_meg,"""stop on point 1""",0,48:38.3,-34.19577,16.762306,-19.452286
stop1_meg,"""stop on point 1""",0,48:38.4,-34.034912,16.759203,-19.794815
stop1_meg,"""stop on point 1""",0,48:38.5,-34.145508,16.946852,-19.624756
stop1_meg,"""stop on point 1""",0,48:38.6,-34.21933,16.532921,-19.397049
stop1_meg,"""stop on point 1""",0,48:38.7,-33.81015,16.559145,-19.296249
stop1_meg,"""stop on point 1""",0,48:38.8,-34.232574,16.715603,-19.15358
stop1_meg,"""stop on point 1""",0,48:38.9,-34.368805,16.445534,-19.533096
stop1_meg,"""stop on point 1""",0,48:39.0,-34.37793,16.559656,-19.325134
