Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z,,,
stop4_ori,"""stop on point 4""",0,12:00.1,-89.729475,-9.26541,0.454035,,,
stop4_ori,"""stop on point 4""",0,12:00.2,-89.713422,-9.329139,0.427551,,,
stop4_ori,"""stop on point 4""",0,12:00.3,-89.722689,-9.379828,0.448625,,,
stop4_ori,"""stop on point 4""",0,12:00.4,-89.677432,-9.319477,0.51878,,,
stop4_ori,"""stop on point 4""",0,12:00.5,-89.621951,-9.196049,0.477902,,,
stop4_ori,"""stop on point 4""",0,12:00.6,-89.528963,-9.27163,0.571099,,,
stop4_ori,"""stop on point 4""",0,12:00.7,-89.461277,-9.257361,0.581245,,,
stop4_ori,"""stop on point 4""",0,12:00.8,-89.452638,-9.220843,0.608014,,,
stop4_ori,"""stop on point 4""",0,12:00.9,-89.439756,-9.225551,0.662787,,,
stop4_ori,"""stop on point 4""",0,12:01.0,-89.410681,-9.254013,0.680051,,,
stop4_ori,"""stop on point 4""",0,12:01.1,-89.352513,-9.235585,0.661005,,,
stop4_ori,"""stop on point 4""",0,12:01.2,-89.309176,-9.305576,0.716532,,,
stop4_ori,"""stop on point 4""",0,12:01.3,-89.280991,-9.329276,0.766181,,,
stop4_ori,"""stop on point 4""",0,12:01.4,-89.24614,-9.39814,0.855691,,,
stop4_ori,"""stop on point 4""",0,12:01.5,-89.223489,-9.322412,0.83705,,,
stop4_ori,"""stop on point 4""",0,12:01.6,-89.195823,-9.34788,0.840549,,,
stop4_ori,"""stop on point 4""",0,12:01.7,-89.199839,-9.363463,0.827987,,,
stop4_ori,"""stop on point 4""",0,12:01.8,-89.174538,-9.392057,0.851693,,,
stop4_ori,"""stop on point 4""",0,12:01.9,-89.160602,-9.396352,0.849227,,,
stop4_ori,"""stop on point 4""",0,12:02.0,-89.142778,-9.417289,0.842396,,,
stop4_ori,"""stop on point 4""",0,12:02.1,-89.125149,-9.443968,0.853015,,,
stop4_ori,"""stop on point 4""",0,12:02.2,-89.129953,-9.438483,0.863311,,,
stop4_ori,"""stop on point 4""",0,12:02.3,-89.13364,-9.371071,0.853952,,,
stop4_ori,"""stop on point 4""",0,12:02.4,-89.105118,-9.335036,0.88506,,,
stop4_ori,"""stop on point 4""",0,12:02.5,-89.074478,-9.258523,0.813795,,,
stop4_ori,"""stop on point 4""",0,12:02.6,-89.066974,-9.264037,0.787489,,,
stop4_ori,"""stop on point 4""",0,12:02.7,-89.081547,-9.241108,0.763358,,,
stop4_ori,"""stop on point 4""",0,12:02.8,-89.083173,-9.256396,0.753158,,,
stop4_ori,"""stop on point 4""",0,12:02.9,-89.069641,-9.243653,0.726735,,,
stop4_ori,"""stop on point 4""",0,12:03.0,-89.048976,-9.222319,0.697252,,,
stop4_ori,"""stop on point 4""",0,12:03.1,-89.001712,-9.232882,0.696349,,,
stop4_ori,"""stop on point 4""",0,12:03.2,-88.963912,-9.181574,0.670744,,,
stop4_ori,"""stop on point 4""",0,12:03.3,-88.939534,-9.178428,0.689528,,,
stop4_ori,"""stop on point 4""",0,12:03.4,-88.948425,-9.207736,0.77904,,,
stop4_ori,"""stop on point 4""",0,12:03.5,-88.999472,-9.122076,0.757257,,,
stop4_ori,"""stop on point 4""",0,12:03.6,-89.020687,-9.161905,0.783051,,,
stop4_ori,"""stop on point 4""",0,12:03.7,-89.055871,-9.171787,0.813191,,,
stop4_ori,"""stop on point 4""",0,12:03.8,-89.066149,-9.066919,0.795353,,,
stop4_ori,"""stop on point 4""",0,12:03.9,-89.049806,-9.024425,0.798375,,,
stop4_ori,"""stop on point 4""",0,12:04.0,-89.033782,-9.039145,0.820451,,,
stop4_ori,"""stop on point 4""",0,12:04.1,-89.012277,-9.024505,0.846478,,,
stop4_ori,"""stop on point 4""",0,12:04.2,-89.047328,-9.028604,0.892701,,,
stop4_ori,"""stop on point 4""",0,12:04.3,-89.09285,-9.002906,0.888191,,,
stop4_ori,"""stop on point 4""",0,12:04.4,-89.102315,-9.019012,0.957538,,,
stop4_ori,"""stop on point 4""",0,12:04.5,-89.132845,-8.923869,0.878338,,,
stop4_ori,"""stop on point 4""",0,12:04.6,-89.143648,-8.953898,0.894946,,,
stop4_ori,"""stop on point 4""",0,12:04.7,-89.187148,-8.988656,0.931961,,,
stop4_ori,"""stop on point 4""",0,12:04.8,-89.238203,-9.066061,1.010709,,,
stop4_ori,"""stop on point 4""",0,12:04.9,-89.39443,-9.117344,1.130599,,,
stop4_ori,"""stop on point 4""",0,12:05.0,-89.365535,-9.493169,1.203697,,,
stop4_ori,"""stop on point 4""",0,12:10.9,-89.9172,-9.883491,0.957601,,,
stop4_ori,"""stop on point 4""",0,12:11.0,-89.67854,-10.279369,1.160118,,,
stop4_ori,"""stop on point 4""",0,12:11.1,-89.523595,-10.131615,1.082016,,,
stop4_ori,"""stop on point 4""",0,12:11.2,-89.454084,-10.08355,1.105963,,,
stop4_ori,"""stop on point 4""",0,12:11.3,-89.423345,-9.947894,1.105937,,,
stop4_ori,"""stop on point 4""",0,12:11.4,-89.397312,-9.91437,1.159393,,,
stop4_ori,"""stop on point 4""",0,12:11.5,-89.361524,-9.821511,1.142102,,,
stop4_ori,"""stop on point 4""",0,12:11.6,-89.30022,-9.756395,1.185996,,,
stop4_ori,"""stop on point 4""",0,12:11.7,-89.318433,-9.601232,1.171926,,,
stop4_ori,"""stop on point 4""",0,12:11.8,-89.316877,-9.569391,1.16799,,,
stop4_ori,"""stop on point 4""",0,12:11.9,-89.336241,-9.496376,1.189067,,,
stop4_ori,"""stop on point 4""",0,12:12.0,-89.377446,-9.35371,1.168765,,,
stop4_ori,"""stop on point 4""",0,12:12.1,-89.359791,-9.250034,1.137934,,,
stop4_ori,"""stop on point 4""",0,12:12.2,-89.310259,-9.149973,1.12604,,,
stop4_ori,"""stop on point 4""",0,12:12.3,-89.217506,-9.165495,1.157856,,,
stop4_ori,"""stop on point 4""",0,12:12.4,-89.151757,-9.064318,1.145623,,,
stop4_ori,"""stop on point 4""",0,12:12.5,-89.115115,-9.086335,1.164774,,,
stop4_ori,"""stop on point 4""",0,12:12.6,-89.13068,-9.112487,1.088207,,,
stop4_ori,"""stop on point 4""",0,12:12.7,-89.136113,-9.059621,1.02004,,,
stop4_ori,"""stop on point 4""",0,12:12.8,-89.156628,-9.063218,1.001127,,,
stop4_ori,"""stop on point 4""",0,12:12.9,-89.163896,-9.122371,1.031241,,,
stop4_ori,"""stop on point 4""",0,12:13.0,-89.171986,-9.133724,1.0493,,,
stop4_ori,"""stop on point 4""",0,12:13.1,-89.158583,-9.096854,1.036152,,,
stop4_ori,"""stop on point 4""",0,12:13.2,-89.125785,-9.165575,1.068569,,,
stop4_ori,"""stop on point 4""",0,12:13.3,-89.09636,-9.194947,1.090302,,,
stop4_ori,"""stop on point 4""",0,12:13.4,-89.073331,-9.215838,1.106714,,,
stop4_ori,"""stop on point 4""",0,12:13.5,-89.072563,-9.229852,1.11013,,,
stop4_ori,"""stop on point 4""",0,12:13.6,-89.064991,-9.210022,1.113754,,,
stop4_ori,"""stop on point 4""",0,12:13.7,-89.058551,-9.194576,1.099726,,,
stop4_ori,"""stop on point 4""",0,12:13.8,-89.046288,-9.260642,1.119142,,,
stop4_ori,"""stop on point 4""",0,12:13.9,-89.017725,-9.314834,1.133927,,,
stop4_ori,"""stop on point 4""",0,12:14.0,-89.00986,-9.257485,1.1043,,,
stop4_ori,"""stop on point 4""",0,12:14.1,-88.985521,-9.309146,1.153585,,,
stop4_ori,"""stop on point 4""",0,12:14.2,-88.974772,-9.326159,1.1575,,,
stop4_ori,"""stop on point 4""",0,12:14.3,-88.979121,-9.350807,1.175451,,,
stop4_ori,"""stop on point 4""",0,12:14.4,-88.981099,-9.379309,1.183206,,,
stop4_ori,"""stop on point 4""",0,12:14.5,-88.962322,-9.440333,1.188591,,,
stop4_ori,"""stop on point 4""",0,12:14.6,-88.964958,-9.411533,1.147772,,,
stop4_ori,"""stop on point 4""",0,12:14.7,-88.974205,-9.445416,1.165759,,,
stop4_ori,"""stop on point 4""",0,12:14.8,-88.978239,-9.443614,1.166494,,,
stop4_ori,"""stop on point 4""",0,12:14.9,-88.987345,-9.379872,1.137956,,,
stop4_ori,"""stop on point 4""",0,12:15.0,-88.991932,-9.433773,1.18236,,,
stop4_ori,"""stop on point 4""",0,12:15.1,-89.006924,-9.408876,1.196569,,,
stop4_ori,"""stop on point 4""",0,12:15.2,-89.013892,-9.41897,1.207892,,,
stop4_ori,"""stop on point 4""",0,12:15.4,-89.033602,-9.40433,1.247023,,,
stop4_ori,"""stop on point 4""",0,12:15.5,-89.035339,-9.342646,1.19865,,,
stop4_ori,"""stop on point 4""",0,12:15.6,-89.026202,-9.334751,1.236727,,,
stop4_ori,"""stop on point 4""",0,12:15.7,-89.060444,-9.225117,1.196358,,,
stop4_ori,"""stop on point 4""",0,12:15.8,-89.097219,-9.17476,1.194592,,,
stop4_ori,"""stop on point 4""",0,12:15.9,-89.146615,-9.160057,1.20267,,,
stop4_ori,"""stop on point 4""",0,12:16.0,-89.179473,-9.244544,1.280676,,,
stop4_ori,"""stop on point 4""",0,12:16.1,-89.207293,-9.265702,1.343239,,,
stop4_ori,"""stop on point 4""",0,12:16.2,-89.384294,-9.144476,1.466682,,,
stop4_ori,"""stop on point 4""",0,12:16.3,-89.176796,-9.358428,1.546569,,,
stop4_ori,"""stop on point 4""",0,12:24.2,-89.906262,-9.309172,1.151297,,,
stop4_ori,"""stop on point 4""",0,12:24.3,-89.91847,-9.337206,1.111436,,,
stop4_ori,"""stop on point 4""",0,12:24.4,-89.913532,-9.410423,1.070971,,,
stop4_ori,"""stop on point 4""",0,12:24.5,-89.825705,-9.562921,0.981215,,,
stop4_ori,"""stop on point 4""",0,12:24.6,-89.703259,-9.803377,0.891012,,,
stop4_ori,"""stop on point 4""",0,12:24.7,-89.556079,-9.980875,0.840875,,,
stop4_ori,"""stop on point 4""",0,12:24.8,-89.54031,-9.936948,0.824137,,,
stop4_ori,"""stop on point 4""",0,12:24.9,-89.522238,-10.030709,0.886681,,,
stop4_ori,"""stop on point 4""",0,12:25.0,-89.552589,-10.108425,0.932033,,,
stop4_ori,"""stop on point 4""",0,12:25.1,-89.566197,-10.070062,0.950873,,,
stop4_ori,"""stop on point 4""",0,12:25.2,-89.537352,-10.01379,1.025129,,,
stop4_ori,"""stop on point 4""",0,12:25.3,-89.542956,-9.977721,1.000634,,,
stop4_ori,"""stop on point 4""",0,12:25.4,-89.545421,-9.968583,0.951784,,,
stop4_ori,"""stop on point 4""",0,12:25.6,-89.524773,-9.976482,0.942776,,,
stop4_ori,"""stop on point 4""",0,12:25.7,-89.517619,-9.907586,0.940411,,,
stop4_ori,"""stop on point 4""",0,12:25.8,-89.516531,-9.864927,0.913182,,,
stop4_ori,"""stop on point 4""",0,12:25.9,-89.524384,-9.876411,0.932891,,,
stop4_ori,"""stop on point 4""",0,12:26.0,-89.546888,-9.87939,0.946475,,,
stop4_ori,"""stop on point 4""",0,12:26.1,-89.57584,-9.900967,0.934008,,,
stop4_ori,"""stop on point 4""",0,12:26.2,-89.576879,-9.933988,0.942856,,,
stop4_ori,"""stop on point 4""",0,12:26.3,-89.588246,-9.874972,0.903603,,,
stop4_ori,"""stop on point 4""",0,12:26.4,-89.577073,-9.913211,0.935323,,,
stop4_ori,"""stop on point 4""",0,12:26.5,-89.574803,-9.880475,0.927523,,,
stop4_ori,"""stop on point 4""",0,12:26.6,-89.579532,-9.787968,0.907103,,,
stop4_ori,"""stop on point 4""",0,12:26.7,-89.56233,-9.781883,0.959573,,,
stop4_ori,"""stop on point 4""",0,12:26.8,-89.553338,-9.797127,0.969091,,,
stop4_ori,"""stop on point 4""",0,12:26.9,-89.53599,-9.823708,0.969635,,,
stop4_ori,"""stop on point 4""",0,12:27.0,-89.533925,-9.822625,0.946281,,,
stop4_ori,"""stop on point 4""",0,12:27.1,-89.536939,-9.767566,0.898179,,,
stop4_ori,"""stop on point 4""",0,12:27.2,-89.528731,-9.863248,0.971573,,,
stop4_ori,"""stop on point 4""",0,12:27.3,-89.555401,-9.797734,0.942702,,,
stop4_ori,"""stop on point 4""",0,12:27.4,-89.535799,-9.829992,1.003421,,,
stop4_ori,"""stop on point 4""",0,12:27.5,-89.52422,-9.824211,1.058042,,,
stop4_ori,"""stop on point 4""",0,12:27.6,-89.542842,-9.76521,1.072813,,,
stop4_ori,"""stop on point 4""",0,12:27.7,-89.548832,-9.752213,1.060116,,,
stop4_ori,"""stop on point 4""",0,12:27.8,-89.557496,-9.740829,1.034886,,,
stop4_ori,"""stop on point 4""",0,12:27.9,-89.549225,-9.708798,1.010327,,,
stop4_ori,"""stop on point 4""",0,12:28.0,-89.547581,-9.710958,0.995533,,,
stop4_ori,"""stop on point 4""",0,12:28.1,-89.540682,-9.666168,0.962206,,,
stop4_ori,"""stop on point 4""",0,12:28.2,-89.564155,-9.601699,0.928269,,,
stop4_ori,"""stop on point 4""",0,12:28.3,-89.595038,-9.6094,0.946117,,,
stop4_ori,"""stop on point 4""",0,12:28.4,-89.598455,-9.585906,0.944702,,,
stop4_ori,"""stop on point 4""",0,12:28.5,-89.592687,-9.496394,0.918806,,,
stop4_ori,"""stop on point 4""",0,12:28.6,-89.577196,-9.564772,0.96619,,,
stop4_ori,"""stop on point 4""",0,12:28.7,-89.582204,-9.612481,0.974685,,,
stop4_ori,"""stop on point 4""",0,12:28.8,-89.60612,-9.61919,0.960035,,,
stop4_ori,"""stop on point 4""",0,12:28.9,-89.653783,-9.586051,0.960768,,,
stop4_ori,"""stop on point 4""",0,12:29.0,-89.694967,-9.568459,0.988423,,,
stop4_ori,"""stop on point 4""",0,12:29.1,-89.717551,-9.53963,1.012991,,,
stop4_ori,"""stop on point 4""",0,12:29.2,-89.730967,-9.452074,0.974133,,,
stop4_ori,"""stop on point 4""",0,12:29.3,-89.732117,-9.563301,1.063607,,,
stop4_ori,"""stop on point 4""",0,12:29.4,-89.807604,-9.56886,1.106059,,,
stop4_ori,"""stop on point 4""",0,12:41.8,-89.878835,-10.526564,1.315227,,,
stop4_ori,"""stop on point 4""",0,12:41.9,-89.72098,-10.680776,1.405596,,,
stop4_ori,"""stop on point 4""",0,12:42.0,-89.667983,-10.644819,1.256837,,,
stop4_ori,"""stop on point 4""",0,12:42.1,-89.68508,-10.625302,1.247925,,,
stop4_ori,"""stop on point 4""",0,12:42.2,-89.668474,-10.548549,1.161429,,,
stop4_ori,"""stop on point 4""",0,12:42.3,-89.661369,-10.533109,1.134348,,,
stop4_ori,"""stop on point 4""",0,12:42.4,-89.657349,-10.520846,1.13605,,,
stop4_ori,"""stop on point 4""",0,12:42.5,-89.624976,-10.516173,1.149432,,,
stop4_ori,"""stop on point 4""",0,12:42.6,-89.587877,-10.451738,1.127531,,,
stop4_ori,"""stop on point 4""",0,12:42.7,-89.544944,-10.434799,1.130699,,,
stop4_ori,"""stop on point 4""",0,12:42.8,-89.503272,-10.432402,1.172495,,,
stop4_ori,"""stop on point 4""",0,12:42.9,-89.480821,-10.419101,1.247399,,,
stop4_ori,"""stop on point 4""",0,12:43.0,-89.502519,-10.341471,1.205174,,,
stop4_ori,"""stop on point 4""",0,12:43.1,-89.508776,-10.402725,1.205262,,,
stop4_ori,"""stop on point 4""",0,12:43.2,-89.503787,-10.413393,1.20154,,,
stop4_ori,"""stop on point 4""",0,12:43.3,-89.457926,-10.375205,1.232812,,,
stop4_ori,"""stop on point 4""",0,12:43.4,-89.440057,-10.293954,1.203511,,,
stop4_ori,"""stop on point 4""",0,12:43.5,-89.436013,-10.283235,1.225227,,,
stop4_ori,"""stop on point 4""",0,12:43.6,-89.44124,-10.313363,1.258196,,,
stop4_ori,"""stop on point 4""",0,12:43.7,-89.444555,-10.320613,1.265861,,,
stop4_ori,"""stop on point 4""",0,12:43.8,-89.414676,-10.305099,1.271644,,,
stop4_ori,"""stop on point 4""",0,12:43.9,-89.389335,-10.300961,1.288503,,,
stop4_ori,"""stop on point 4""",0,12:44.0,-89.413151,-10.305774,1.305489,,,
stop4_ori,"""stop on point 4""",0,12:44.1,-89.419468,-10.350348,1.328612,,,
stop4_ori,"""stop on point 4""",0,12:44.2,-89.479938,-10.27236,1.293109,,,
stop4_ori,"""stop on point 4""",0,12:44.3,-89.509245,-10.294362,1.308573,,,
stop4_ori,"""stop on point 4""",0,12:44.4,-89.496838,-10.379905,1.332643,,,
stop4_ori,"""stop on point 4""",0,12:44.5,-89.482769,-10.422983,1.356521,,,
stop4_ori,"""stop on point 4""",0,12:44.6,-89.463416,-10.462424,1.358143,,,
stop4_ori,"""stop on point 4""",0,12:44.7,-89.446847,-10.454215,1.349838,,,
stop4_ori,"""stop on point 4""",0,12:44.8,-89.416565,-10.423856,1.333613,,,
stop4_ori,"""stop on point 4""",0,12:44.9,-89.397956,-10.339341,1.282648,,,
stop4_ori,"""stop on point 4""",0,12:45.0,-89.396925,-10.352059,1.248268,,,
stop4_ori,"""stop on point 4""",0,12:45.1,-89.410392,-10.391244,1.255843,,,
stop4_ori,"""stop on point 4""",0,12:45.2,-89.411077,-10.38943,1.264501,,,
stop4_ori,"""stop on point 4""",0,12:45.3,-89.411155,-10.432796,1.266813,,,
stop4_ori,"""stop on point 4""",0,12:45.4,-89.406929,-10.476409,1.288523,,,
stop4_ori,"""stop on point 4""",0,12:45.5,-89.407275,-10.509896,1.290202,,,
stop4_ori,"""stop on point 4""",0,12:45.6,-89.446065,-10.478305,1.283696,,,
stop4_ori,"""stop on point 4""",0,12:45.7,-89.494858,-10.414669,1.232103,,,
stop4_ori,"""stop on point 4""",0,12:45.8,-89.494461,-10.448577,1.287484,,,
stop4_ori,"""stop on point 4""",0,12:45.9,-89.506199,-10.37262,1.227353,,,
stop4_ori,"""stop on point 4""",0,12:46.1,-89.47133,-10.444535,1.226168,,,
stop4_ori,"""stop on point 4""",0,12:46.2,-89.429303,-10.488997,1.216895,,,
stop4_ori,"""stop on point 4""",0,12:46.3,-89.415179,-10.497792,1.264103,,,
stop4_ori,"""stop on point 4""",0,12:46.4,-89.38124,-10.503398,1.284544,,,
stop4_ori,"""stop on point 4""",0,12:46.5,-89.352068,-10.470773,1.304162,,,
stop4_ori,"""stop on point 4""",0,12:46.6,-89.344235,-10.502699,1.36103,,,
stop4_ori,"""stop on point 4""",0,12:46.7,-89.342808,-10.466906,1.385428,,,
stop4_ori,"""stop on point 4""",0,12:46.8,-89.356622,-10.417737,1.385914,,,
stop4_ori,"""stop on point 4""",0,12:46.9,-89.36058,-10.39937,1.379656,,,
stop4_ori,"""stop on point 4""",0,12:47.0,-89.400444,-10.367203,1.414726,,,
stop4_ori,"""stop on point 4""",0,12:47.1,-89.407349,-10.473418,1.55403,,,
stop4_ori,"""stop on point 4""",0,12:47.2,-89.568976,-10.38313,1.676433,,,
stop4_ori,"""stop on point 4""",0,12:55.1,-89.878216,-10.197645,1.364819,,,
stop4_ori,"""stop on point 4""",0,12:55.2,-89.846947,-10.320909,1.27174,,,
stop4_ori,"""stop on point 4""",0,12:55.3,-89.807305,-10.289396,1.236599,,,
stop4_ori,"""stop on point 4""",0,12:55.4,-89.761217,-10.350699,1.179378,,,
stop4_ori,"""stop on point 4""",0,12:55.5,-89.700024,-10.415033,1.150495,,,
stop4_ori,"""stop on point 4""",0,12:55.6,-89.682038,-10.393306,1.155141,,,
stop4_ori,"""stop on point 4""",0,12:55.7,-89.644901,-10.293437,1.134214,,,
stop4_ori,"""stop on point 4""",0,12:55.8,-89.631388,-10.216177,1.089803,,,
stop4_ori,"""stop on point 4""",0,12:55.9,-89.625853,-10.265916,1.137863,,,
stop4_ori,"""stop on point 4""",0,12:56.0,-89.627629,-10.212075,1.12947,,,
stop4_ori,"""stop on point 4""",0,12:56.1,-89.641159,-10.217445,1.116782,,,
stop4_ori,"""stop on point 4""",0,12:56.2,-89.635625,-10.269086,1.14374,,,
stop4_ori,"""stop on point 4""",0,12:56.3,-89.606131,-10.258431,1.130246,,,
stop4_ori,"""stop on point 4""",0,12:56.4,-89.599003,-10.229335,1.101349,,,
stop4_ori,"""stop on point 4""",0,12:56.5,-89.57581,-10.21975,1.091514,,,
stop4_ori,"""stop on point 4""",0,12:56.6,-89.506984,-10.239768,1.113307,,,
stop4_ori,"""stop on point 4""",0,12:56.7,-89.435943,-10.260848,1.180504,,,
stop4_ori,"""stop on point 4""",0,12:56.8,-89.411734,-10.138344,1.175895,,,
stop4_ori,"""stop on point 4""",0,12:56.9,-89.445163,-10.228532,1.247046,,,
stop4_ori,"""stop on point 4""",0,12:57.0,-89.488922,-10.218717,1.24948,,,
stop4_ori,"""stop on point 4""",0,12:57.1,-89.535076,-10.108984,1.193017,,,
stop4_ori,"""stop on point 4""",0,12:57.2,-89.531457,-10.103313,1.194904,,,
stop4_ori,"""stop on point 4""",0,12:57.3,-89.498494,-10.149589,1.210659,,,
stop4_ori,"""stop on point 4""",0,12:57.4,-89.477059,-10.163951,1.210224,,,
stop4_ori,"""stop on point 4""",0,12:57.5,-89.462255,-10.147247,1.218946,,,
stop4_ori,"""stop on point 4""",0,12:57.6,-89.438574,-10.162646,1.214962,,,
stop4_ori,"""stop on point 4""",0,12:57.7,-89.391126,-10.237113,1.2483,,,
stop4_ori,"""stop on point 4""",0,12:57.8,-89.407269,-10.134149,1.176088,,,
stop4_ori,"""stop on point 4""",0,12:57.9,-89.431347,-10.135826,1.153865,,,
stop4_ori,"""stop on point 4""",0,12:58.0,-89.451856,-10.163984,1.156736,,,
stop4_ori,"""stop on point 4""",0,12:58.1,-89.480732,-10.091187,1.111294,,,
stop4_ori,"""stop on point 4""",0,12:58.2,-89.469683,-10.06649,1.095432,,,
stop4_ori,"""stop on point 4""",0,12:58.3,-89.458867,-10.092703,1.101522,,,
stop4_ori,"""stop on point 4""",0,12:58.4,-89.451908,-10.120484,1.092388,,,
stop4_ori,"""stop on point 4""",0,12:58.5,-89.45198,-10.117076,1.079449,,,
stop4_ori,"""stop on point 4""",0,12:58.7,-89.464272,-10.105295,1.080423,,,
stop4_ori,"""stop on point 4""",0,12:58.8,-89.475508,-10.108756,1.112303,,,
stop4_ori,"""stop on point 4""",0,12:58.9,-89.527563,-9.984291,1.053879,,,
stop4_ori,"""stop on point 4""",0,12:59.0,-89.561262,-10.0086,1.063853,,,
stop4_ori,"""stop on point 4""",0,12:59.1,-89.596973,-10.031333,1.077191,,,
stop4_ori,"""stop on point 4""",0,12:59.2,-89.612555,-9.970237,1.04305,,,
stop4_ori,"""stop on point 4""",0,12:59.3,-89.612368,-9.915908,1.013813,,,
stop4_ori,"""stop on point 4""",0,12:59.4,-89.59674,-9.91753,1.040568,,,
stop4_ori,"""stop on point 4""",0,12:59.5,-89.59186,-9.924735,1.067945,,,
stop4_ori,"""stop on point 4""",0,12:59.6,-89.597083,-10.015113,1.145331,,,
stop4_ori,"""stop on point 4""",0,12:59.7,-89.606319,-10.04633,1.214024,,,
stop4_ori,"""stop on point 4""",0,12:59.8,-89.590667,-10.126878,1.300963,,,
stop4_ori,"""stop on point 4""",0,12:59.9,-89.602165,-10.126588,1.329357,,,
stop4_ori,"""stop on point 4""",0,13:00.0,-89.619375,-10.103663,1.323157,,,
stop4_ori,"""stop on point 4""",0,13:00.1,-89.642801,-10.180554,1.354785,,,
stop4_ori,"""stop on point 4""",0,13:00.2,-89.670592,-10.266503,1.420628,,,
stop4_ori,"""stop on point 4""",0,13:00.3,-89.666994,-10.438249,1.530781,,,
stop4_ori,"""stop on point 4""",0,13:00.4,-89.853196,-10.579244,1.853027,,,
stop4_ori,"""stop on point 4""",0,13:00.5,-89.822728,-10.414823,1.692236,,,
stop4_ori,"""stop on point 4""",0,13:10.3,-89.894739,-11.104724,1.08277,,,
stop4_ori,"""stop on point 4""",0,13:10.4,-89.868257,-11.18231,1.054188,,,
stop4_ori,"""stop on point 4""",0,13:10.5,-89.875338,-11.15361,1.009442,,,
stop4_ori,"""stop on point 4""",0,13:10.6,-89.837263,-11.132869,0.969839,,,
stop4_ori,"""stop on point 4""",0,13:10.7,-89.868961,-11.066089,0.955321,,,
stop4_ori,"""stop on point 4""",0,13:10.8,-89.891604,-10.956851,0.953236,,,
stop4_ori,"""stop on point 4""",0,13:10.9,-89.917546,-10.908652,0.964642,,,
stop4_ori,"""stop on point 4""",0,13:11.0,-89.898482,-10.82862,0.942123,,,
stop4_ori,"""stop on point 4""",0,13:11.1,-89.873739,-10.664151,0.919325,,,
stop4_ori,"""stop on point 4""",0,13:11.2,-89.836508,-10.68841,0.966257,,,
stop4_ori,"""stop on point 4""",0,13:11.3,-89.807901,-10.688777,0.998671,,,
stop4_ori,"""stop on point 4""",0,13:11.4,-89.79018,-10.721708,1.018796,,,
stop4_ori,"""stop on point 4""",0,13:11.5,-89.78304,-10.748978,1.018667,,,
stop4_ori,"""stop on point 4""",0,13:11.6,-89.765468,-10.756166,0.996891,,,
stop4_ori,"""stop on point 4""",0,13:11.7,-89.724797,-10.805585,1.049739,,,
stop4_ori,"""stop on point 4""",0,13:11.8,-89.715963,-10.680705,0.970912,,,
stop4_ori,"""stop on point 4""",0,13:11.9,-89.725358,-10.732093,0.976692,,,
stop4_ori,"""stop on point 4""",0,13:12.0,-89.748507,-10.745501,0.979132,,,
stop4_ori,"""stop on point 4""",0,13:12.1,-89.76696,-10.742824,1.008644,,,
stop4_ori,"""stop on point 4""",0,13:12.2,-89.770162,-10.707602,0.968344,,,
stop4_ori,"""stop on point 4""",0,13:12.3,-89.732642,-10.677447,0.948876,,,
stop4_ori,"""stop on point 4""",0,13:12.4,-89.680182,-10.663311,0.93406,,,
stop4_ori,"""stop on point 4""",0,13:12.5,-89.638247,-10.703634,0.976233,,,
stop4_ori,"""stop on point 4""",0,13:12.6,-89.604477,-10.722578,0.984079,,,
stop4_ori,"""stop on point 4""",0,13:12.7,-89.574536,-10.761311,1.027571,,,
stop4_ori,"""stop on point 4""",0,13:12.8,-89.57237,-10.752915,1.016961,,,
stop4_ori,"""stop on point 4""",0,13:12.9,-89.557302,-10.776482,1.000599,,,
stop4_ori,"""stop on point 4""",0,13:13.0,-89.56267,-10.740579,0.998843,,,
stop4_ori,"""stop on point 4""",0,13:13.1,-89.550048,-10.813321,1.065962,,,
stop4_ori,"""stop on point 4""",0,13:13.2,-89.549833,-10.828966,1.048358,,,
stop4_ori,"""stop on point 4""",0,13:13.3,-89.529489,-10.868999,1.041676,,,
stop4_ori,"""stop on point 4""",0,13:13.4,-89.50453,-10.865443,1.014605,,,
stop4_ori,"""stop on point 4""",0,13:13.5,-89.510301,-10.917558,1.017598,,,
stop4_ori,"""stop on point 4""",0,13:13.6,-89.511405,-11.009983,1.062712,,,
stop4_ori,"""stop on point 4""",0,13:13.7,-89.545926,-10.92373,0.993078,,,
stop4_ori,"""stop on point 4""",0,13:13.8,-89.568592,-10.916475,0.963066,,,
stop4_ori,"""stop on point 4""",0,13:13.9,-89.600195,-10.947293,0.953708,,,
stop4_ori,"""stop on point 4""",0,13:14.0,-89.603619,-10.903529,0.956876,,,
stop4_ori,"""stop on point 4""",0,13:14.1,-89.602823,-10.902504,0.931321,,,
stop4_ori,"""stop on point 4""",0,13:14.2,-89.639171,-10.988408,0.953097,,,
stop4_ori,"""stop on point 4""",0,13:14.3,-89.650564,-10.996081,0.964947,,,
stop4_ori,"""stop on point 4""",0,13:14.4,-89.631938,-10.988828,0.974836,,,
stop4_ori,"""stop on point 4""",0,13:14.5,-89.611908,-11.010735,0.964512,,,
stop4_ori,"""stop on point 4""",0,13:14.6,-89.608782,-11.068749,0.986283,,,
stop4_ori,"""stop on point 4""",0,13:14.7,-89.648574,-11.076643,0.980828,,,
stop4_ori,"""stop on point 4""",0,13:14.8,-89.710049,-11.077986,0.9872,,,
